""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YDL055C"	21385.4870760656	-1.89852363375753	0.0976943590940253	-19.4332984152167	4.03575813935711e-84	1.05893718628233e-82
"YDL057W"	196.906293179782	1.18525612365942	0.155360748367398	7.62905776468407	2.36475668769679e-14	1.19827897521211e-13
"YDL058W"	244.616450947086	-1.45307934175206	0.3457209440847	-4.20304111340173	2.63352732906113e-05	6.56972297924728e-05
"YDL060W"	989.487915805665	-2.83845518496204	0.148916035099108	-19.0607759807261	5.34758104562488e-81	1.33813408327007e-79
"YDL061C"	9456.73898797072	-1.19522917095727	0.24469030177226	-4.88466098697162	1.03606961493549e-06	3.01922984460294e-06
"YDL063C"	512.742898929529	-3.82939207951177	0.168803544491074	-22.6854956811304	6.23010102745105e-114	2.3891884472728e-112
"YDL070W"	670.385239897948	-1.28132130666419	0.150365459816117	-8.52138056326979	1.57662548106365e-17	9.35724335418821e-17
"YDL072C"	6605.42150030918	1.55209772706073	0.126264621908526	12.2924197102904	9.94829369526398e-35	1.05351129802297e-33
"YDL075W"	9179.47967721906	-1.6843479372913	0.198872558365503	-8.46948393048616	2.46482616655319e-17	1.4430477312946e-16
"YDL082W"	7781.36682676717	-1.78793819786444	0.168989235271465	-10.5801898860143	3.68211234120745e-26	3.08716301207833e-25
"YDL083C"	19120.7274235382	-1.8530992790431	0.177304535810275	-10.4515052058567	1.44217933774722e-25	1.1712737202932e-24
"YDL085W"	295.681003475629	2.55208836829852	0.243339187879907	10.4877820565343	9.83089866810212e-26	8.05487411731603e-25
"YDL102W"	464.176202684585	-1.25752167608839	0.160890403570578	-7.81601418220545	5.45222348080776e-15	2.85426982060704e-14
"YDL105W"	100.976677324678	-1.21386934936638	0.247986004068265	-4.89491071855905	9.83503686360057e-07	2.86991778086426e-06
"YDL110C"	1028.01681668231	2.75590367652015	0.12587073467186	21.8947135226047	2.91732734510835e-106	9.95115711770907e-105
"YDL112W"	889.481579837773	-1.86624874923939	0.146469945769931	-12.7415132123474	3.47586932321186e-37	3.92458346406552e-36
"YDL121C"	485.145648083704	-1.69854007583694	0.190390450361862	-8.92135121592831	4.60633298961402e-19	2.92682785349887e-18
"YDL122W"	996.269494977243	-1.21839705305374	0.207929748729439	-5.85965721835758	4.63823581311509e-09	1.64534243594958e-08
"YDL124W"	11844.5256579729	3.14721739632467	0.113476736104795	27.7344723187865	2.6822070538549e-169	1.91026196879491e-167
"YDL129W"	254.819591246928	-1.21730566714187	0.168447750102367	-7.2266068641588	4.95210976856875e-13	2.31562939466768e-12
"YDL130W-A"	531.215925597969	2.93143338640041	0.164560468806899	17.8137155761282	5.53130281525727e-71	1.16769946402874e-69
"YDL136W"	5247.63363992408	-1.67463100095785	0.20294274549957	-8.25174113435552	1.56103275683431e-16	8.74421201127327e-16
"YDL139C"	79.373622280914	1.1362936236662	0.257200150610939	4.41793529656617	9.96482399188861e-06	2.61677570062521e-05
"YDL142C"	629.234736355079	1.75095946246181	0.133529644995792	13.1128893701244	2.77809182946448e-39	3.28554984429914e-38
"YDL144C"	1558.94954062153	1.20542800007681	0.187552025594014	6.42716598905817	1.30004839703085e-10	5.1786193369127e-10
"YDL146W"	794.782104501933	1.30235502133559	0.161196666126985	8.07929253517962	6.51435855758633e-16	3.55383483263611e-15
"YDL148C"	394.645490958154	-4.07265351651161	0.246119850923957	-16.547440205341	1.67056170532749e-61	2.98261994827202e-60
"YDL149W"	293.383008232252	1.00534165956787	0.202168408082774	4.97279307435736	6.5995092788932e-07	1.96379337174044e-06
"YDL150W"	486.991761308744	-2.24150494940171	0.16896886449893	-13.2657869013253	3.65563248632356e-40	4.42017801191473e-39
"YDL153C"	394.851465369791	-4.51672347716507	0.268530550963279	-16.8201475063548	1.73725644866014e-63	3.29215176718315e-62
"YDL156W"	132.372536797941	-1.00430616538733	0.229350722182837	-4.37890997607891	1.19274386528522e-05	3.10948229722989e-05
"YDL157C"	694.612115097112	-1.59905691431608	0.150518714201549	-10.6236418693751	2.31355127519176e-26	1.95236013209867e-25
"YDL158C"	126.751393997733	-1.04504759071301	0.21293878283883	-4.90773722278664	9.21331834125754e-07	2.69577951104696e-06
"YDL166C"	422.82584450575	-1.633866869701	0.142840845977524	-11.4383729564167	2.68880652613382e-30	2.55141363043533e-29
"YDL167C"	905.34139678793	-2.82772868928724	0.14653147257953	-19.2977565809454	5.60921353291415e-83	1.45413251627266e-81
"YDL169C"	82.7078607534286	3.03000842212219	0.327917240764637	9.24016198433731	2.46124349480723e-20	1.63435646412353e-19
"YDL171C"	2806.99593816451	-1.28883484666523	0.0963737483843127	-13.3732978977398	8.66137737336378e-41	1.06922641441468e-39
"YDL174C"	2489.47835218754	1.22761439385783	0.136380473860993	9.0013941079944	2.22869365448373e-19	1.43295273558622e-18
"YDL181W"	541.00226477781	2.63638092287548	0.157972910312673	16.6888165677099	1.58073130393787e-62	2.89398858215292e-61
"YDL185C-A"	18.3940386795652	1.93237612187596	0.652202528203387	2.96284672063301	0.00304808311370413	0.00578805351887385
"YDL189W"	556.592869030106	-1.05330281602154	0.145596822421403	-7.23438052083959	4.67658841853277e-13	2.19312370047112e-12
"YDL191W"	7763.73781618263	-1.25455683671762	0.174980428340944	-7.16969805487702	7.51633579080426e-13	3.47454111408315e-12
"YDL192W"	4992.85099600644	-1.32514544136342	0.104119610989557	-12.7271455278134	4.17837409861293e-37	4.70139627310944e-36
"YDL199C"	806.991553582914	2.59807362955037	0.138090288887008	18.8143109156375	5.76531750637545e-79	1.39943905463743e-77
"YDL201W"	703.450787745792	-2.02066617144474	0.106894189664215	-18.9034238230556	1.06886001101992e-79	2.62397035281064e-78
"YDL204W"	12223.9463480016	5.869921199377	0.14419260537613	40.7088919994556	0	0
"YDL205C"	825.086044518136	-1.01283648085177	0.10155328149384	-9.97344906981862	1.99188972010196e-23	1.49587917450531e-22
"YDL206W"	635.267163055918	1.68171697379241	0.178122990688409	9.44132459988976	3.6809623274976e-21	2.54603168031077e-20
"YDL208W"	1443.86149996795	-2.75151537619722	0.108957138751441	-25.2531904538548	1.04476620968193e-140	5.55010639749885e-139
"YDL209C"	160.946243802106	-1.52621380973013	0.228462177348299	-6.68037846546198	2.38325957994771e-11	9.99088314207059e-11
"YDL213C"	273.512987459809	-2.77409278673905	0.186205932953976	-14.897982801787	3.39680685242881e-50	5.01473922792509e-49
"YDL214C"	256.053334537898	2.28072757283487	0.180421394229876	12.6411148886755	1.2526504829423e-36	1.3949188625342e-35
"YDL222C"	6714.43146026252	7.24467939356688	0.153889515388006	47.077147363163	0	0
"YDL223C"	7590.22070848437	4.49199571060701	0.144291610087112	31.1313714490751	9.0652107723292e-213	8.51472913267617e-211
"YDL227C"	517.278041630855	-2.93498269787502	0.120683294898645	-24.3197097024898	1.21307678821706e-130	5.65607961470126e-129
"YDL228C"	1760.89660648576	-1.68391094536745	0.231913813226234	-7.26093423217002	3.84425840778031e-13	1.81991517464019e-12
"YDL229W"	62124.471075867	-2.26973436836177	0.197299562531305	-11.5040010187638	1.25939108416383e-30	1.20207858858111e-29
"YDL230W"	676.934215405884	1.101497229173	0.159481223487389	6.90675181119423	4.95876352888344e-12	2.17000313509072e-11
"YDL232W"	85.3344797559696	1.76168712642905	0.391627643218055	4.49837277050475	6.84755557537143e-06	1.83384329272654e-05
"YDL238C"	254.668864417597	1.4568705485491	0.142327682039823	10.2360308807774	1.36731147585348e-24	1.07673702004938e-23
"YDL239C"	155.055669071348	1.26491871287216	0.302252431733791	4.18497447850556	2.85198142070598e-05	7.08458857324471e-05
"YDL241W"	71.6693166675451	-1.53349161109969	0.292590644738847	-5.24108216948774	1.5963760410609e-07	5.01751363827142e-07
"YDL248W"	525.789166191638	1.04227647039452	0.190198501675198	5.47994048961761	4.25468917996286e-08	1.40686941710915e-07
"YDR001C"	5701.16526420925	3.05085019057366	0.0894794354738773	34.0955458024132	8.58709466755805e-255	1.20984696827052e-252
"YDR002W"	3425.55476479694	-1.2161627995676	0.0973556467685586	-12.4919595312099	8.25939754214603e-36	9.01164233512599e-35
"YDR003W"	769.634588465003	1.30738024854935	0.104776484305714	12.4778022207227	9.86727607942492e-36	1.07298349447572e-34
"YDR003W-A"	105.8844215076	1.19676796413475	0.260545581669349	4.59331513690197	4.36259489356205e-06	1.19602273710557e-05
"YDR012W"	35236.761180721	-1.36877591741606	0.172868730457596	-7.91800757599606	2.41346663182935e-15	1.2800063208581e-14
"YDR018C"	177.644465496325	2.42918078978236	0.21517539748874	11.2893054602559	1.48203116097443e-29	1.36241758216671e-28
"YDR020C"	190.438874328332	-1.06034184667264	0.148140279510485	-7.15768763348112	8.20492467699882e-13	3.78208512315998e-12
"YDR021W"	112.862057593219	-2.94368468791178	0.241131553482199	-12.2077954767918	2.82438557232775e-34	2.9429007868579e-33
"YDR023W"	4746.07741049418	-1.44906656227515	0.0760425138940694	-19.0560054904782	5.85801690567487e-81	1.45462864236317e-79
"YDR025W"	15524.6726224683	-2.04647175663214	0.1679910519797	-12.1820283432682	3.87522685701294e-34	4.02489507376617e-33
"YDR030C"	122.531833595534	1.20215226378647	0.200236408990298	6.00366471736276	1.9291286327557e-09	7.0358371800167e-09
"YDR031W"	141.932583626367	1.80294120817615	0.247543456750382	7.2833321140627	3.25674147893366e-13	1.54742973056958e-12
"YDR032C"	6933.82364918304	1.24671203443155	0.128687577229539	9.68789731900694	3.39444844348948e-22	2.44709903918302e-21
"YDR033W"	18689.0003304978	-2.05412652196196	0.0940137603824682	-21.849211366563	7.90868191467401e-106	2.65575997352343e-104
"YDR034W-B"	229.239974293204	5.90104365389442	0.411554695415785	14.3384189747434	1.2589080682832e-46	1.73226819332131e-45
"YDR037W"	10541.032138854	-1.26707303040472	0.135822146732703	-9.32891329495997	1.06961912629169e-20	7.22104328905881e-20
"YDR040C"	16125.0465106756	3.46978501586912	0.10978928799069	31.6040396961439	3.24916425832819e-219	3.29028649347266e-217
"YDR043C"	223.636423017111	1.22361962715101	0.194367896830753	6.29537926325606	3.06649165060904e-10	1.1829721659284e-09
"YDR045C"	239.25562181602	-1.25124224196016	0.171241828433089	-7.30687270399637	2.73431365436201e-13	1.3059017534208e-12
"YDR058C"	254.538073437858	1.57669134531789	0.179648530220343	8.77653350898022	1.68590554300055e-18	1.04960171221773e-17
"YDR059C"	1021.27647555832	2.00184841423827	0.176844000635487	11.3198548271055	1.04645067098456e-29	9.68863828378707e-29
"YDR060W"	838.79846239514	-3.55762957808987	0.17934339454983	-19.8369702269765	1.42810037197423e-87	3.9218298774428e-86
"YDR066C"	126.566969211805	1.06394340124761	0.21298753222207	4.99533184007359	5.87346839951582e-07	1.75547501829614e-06
"YDR070C"	1209.20590203731	6.29147032008646	0.278130199620437	22.6205939832222	2.71796245804238e-113	1.03012366611536e-111
"YDR074W"	27655.2896395203	4.88510417309159	0.140096853009661	34.8694782798206	2.15793763423364e-266	3.25246367615539e-264
"YDR075W"	288.975566365139	-1.33370350930671	0.176989326850597	-7.53550246808125	4.86457990263627e-14	2.42331609139014e-13
"YDR076W"	212.681464418977	1.39213353061573	0.166143304585999	8.37911304391525	5.33280371794268e-17	3.05587098991923e-16
"YDR077W"	88206.4763014161	1.9446022981626	0.109637194910055	17.7367024006582	2.18380593568933e-70	4.59520982766316e-69
"YDR078C"	69.5962325325363	1.63912435443633	0.259683189536025	6.312015642464	2.75424379830263e-10	1.06568680936115e-09
"YDR083W"	328.586445184959	-3.07619351948536	0.169481477444944	-18.1506177893962	1.26964845788739e-73	2.82769472699937e-72
"YDR085C"	297.595621566283	1.16670779757387	0.138189798155115	8.44279254438355	3.0984472893401e-17	1.80098985490701e-16
"YDR087C"	656.63611136164	-1.12928888181419	0.137833493689821	-8.19313834092838	2.54501367330133e-16	1.41459979559742e-15
"YDR088C"	63.7892506899189	-1.12877680137818	0.333977277920325	-3.37980119009015	0.000725382799975681	0.0015121279918438
"YDR091C"	2394.95872795815	-1.86673075459324	0.124742237257705	-14.964704783487	1.24876817599465e-50	1.86480796051183e-49
"YDR097C"	411.387616364881	-2.51604570896528	0.189163365679663	-13.3009142649008	2.28655137249215e-40	2.7855525272785e-39
"YDR100W"	1444.69992092753	1.74202755753555	0.136093902478822	12.8001881480813	1.63554487816946e-37	1.87278557516188e-36
"YDR101C"	2297.17089270172	-3.08547692698128	0.112024978180655	-27.5427585623409	5.40373843235916e-167	3.76576653549675e-165
"YDR110W"	339.199875218213	-1.22343671624222	0.129428130343865	-9.45263377437186	3.30410290458504e-21	2.29025571386264e-20
"YDR114C"	8.55307313368184	1.74203517503994	0.625035787873202	2.78709668924324	0.00531826082642302	0.0097311260350219
"YDR119W-A"	122.88592800813	5.54703100971503	0.458840167466276	12.0892445845485	1.20388545372041e-33	1.23847327389872e-32
"YDR120C"	963.73857253208	-3.60833061477393	0.164812648450178	-21.8935297060329	2.99409008827655e-106	1.01595276765028e-104
"YDR121W"	249.411493303751	-1.29747930352754	0.174507424608309	-7.4350951338592	1.04492732834512e-13	5.08040061140641e-13
"YDR152W"	618.282858987042	-1.42912893450833	0.14380494884031	-9.93796768493226	2.84573536442112e-23	2.12234877984042e-22
"YDR161W"	1015.54108235831	-2.27844764061226	0.130726503734412	-17.4291178569361	4.96053119316661e-68	1.00153279323716e-66
"YDR165W"	532.547652334884	-2.1790127940328	0.130448732300655	-16.7039783032208	1.22610140410099e-62	2.25109439092876e-61
"YDR171W"	3229.44071262103	5.39359471373323	0.132349802136648	40.7525710402232	0	0
"YDR172W"	2594.77531457375	-1.68069257227223	0.0916073705093574	-18.3466959364427	3.50807026308706e-75	8.11992977680972e-74
"YDR178W"	2812.06356463539	1.96390439881769	0.13963193879779	14.0648652144102	6.24417157511099e-45	8.30974866084073e-44
"YDR183C-A"	19.4989973849053	-2.14117410457111	0.574275910212625	-3.7284762715858	0.000192641043603479	0.000432158741292539
"YDR184C"	247.477527728844	-1.98919105345445	0.149379935566628	-13.3163201999589	1.86054259825963e-40	2.27084304695304e-39
"YDR190C"	1553.65051679521	-1.53147525822476	0.11108640426875	-13.7863428770247	3.07981736111492e-43	4.01615620068125e-42
"YDR202C"	370.340352459527	1.0613798114371	0.173008412830384	6.13484508685524	8.52422170888566e-10	3.20635408562321e-09
"YDR204W"	1339.67669439744	2.32293394270722	0.181120170259824	12.8253741114249	1.18214588050635e-37	1.35841976091518e-36
"YDR209C"	365.265020795413	-1.49564922165865	0.247121474063336	-6.05228350683649	1.42806850974454e-09	5.27067882212665e-09
"YDR211W"	928.261221754264	-1.51290718105968	0.169841738097098	-8.90774669412976	5.20802226624831e-19	3.30589542679288e-18
"YDR216W"	838.656426724523	1.59069135792039	0.201481133086243	7.89498914143736	2.90340514686408e-15	1.53482616287326e-14
"YDR217C"	160.140505285424	-1.4888367502423	0.358814176491275	-4.14932532711259	3.33456622634011e-05	8.22348695316218e-05
"YDR218C"	15.332850675528	1.11104274107493	0.514914127103374	2.15772433225915	0.0309492709848395	0.0488986409684897
"YDR227W"	257.461066471337	-1.09616439142293	0.243946434233497	-4.49346347228719	7.00740457619177e-06	1.87355565422025e-05
"YDR230W"	108.215632522154	1.63300376595458	0.242990152275215	6.72045245728726	1.81161137281845e-11	7.67890994587077e-11
"YDR231C"	439.576407827199	1.52853261217946	0.161737132876818	9.45072158131812	3.36502856104487e-21	2.32999466924485e-20
"YDR234W"	2081.99648601514	-2.13200042831552	0.170016838966854	-12.5399368749067	4.51354938378592e-36	4.94963004336997e-35
"YDR258C"	1226.86500005991	1.88430704803511	0.111768059904339	16.859083441619	8.99734823505574e-64	1.72520159501172e-62
"YDR274C"	58.9497885816384	-2.13902760680272	0.274646033099214	-7.78830694426965	6.79130385870675e-15	3.53245909376232e-14
"YDR276C"	3097.85251501144	1.06860219463768	0.164610042186091	6.49171934133659	8.48622425104575e-11	3.43101805184202e-10
"YDR286C"	110.211639102864	1.94063156431435	0.273847511925943	7.08654079296203	1.37505697719045e-12	6.22602540854779e-12
"YDR297W"	2150.16598645156	-1.29848299758063	0.148846883503746	-8.72361561770928	2.6945669395607e-18	1.66636339077222e-17
"YDR299W"	356.861316253715	-3.49157411356259	0.202177524969349	-17.2698429961091	7.9358006719665e-67	1.5680464681407e-65
"YDR300C"	736.999963699844	-1.79405145542857	0.103296844292036	-17.3679212344233	1.4436185679239e-67	2.8699668523665e-66
"YDR302W"	632.542891457531	-1.00653367500995	0.148038970638689	-6.79911290025482	1.05265302727366e-11	4.51206631597923e-11
"YDR312W"	211.157059353066	-1.69813084793756	0.17064562234257	-9.95121248717751	2.49129134147615e-23	1.86444101433106e-22
"YDR321W"	4113.85238226948	-1.08310034909574	0.178439258661407	-6.06985456687503	1.28026134888493e-09	4.74406735398697e-09
"YDR324C"	793.502792106661	-2.77109746990404	0.178555291734824	-15.5195482753849	2.55845691732289e-54	4.12471623909693e-53
"YDR325W"	210.84684900748	-1.03528359900679	0.253557329016221	-4.08303559208326	4.44512117845565e-05	0.000107938667506823
"YDR326C"	1130.39302449452	-1.38845342340783	0.18861029023627	-7.36149348833792	1.81863888577137e-13	8.75025881119839e-13
"YDR330W"	992.191614883908	1.19916581598238	0.0918567684930881	13.05473549369	5.97170788062272e-39	7.02407237283409e-38
"YDR341C"	4092.77168101024	-1.72916962195046	0.104572641447269	-16.5355832846815	2.03399728849631e-61	3.6215209963584e-60
"YDR342C"	20224.2651766492	3.87882911043688	0.113385541294597	34.2092039791826	1.76442806076387e-256	2.54116850262458e-254
"YDR345C"	20176.4710142508	-2.35107046800274	0.118522181249262	-19.8365440394507	1.4402557547565e-87	3.93852217155142e-86
"YDR346C"	2197.91689901112	-2.0700767474759	0.0790200925531733	-26.1968403299822	2.8870793170303e-151	1.70101464124303e-149
"YDR356W"	87.0329635956319	-1.03459657442438	0.291356661777621	-3.55096248052854	0.000383825129310674	0.000827014122021117
"YDR358W"	438.611030294031	2.13500706490871	0.15708560111216	13.5913606962888	4.50624109592621e-42	5.71525411794477e-41
"YDR361C"	678.78416845081	-1.86036537372178	0.116515263209457	-15.9667096179274	2.17985904526325e-57	3.6790798105081e-56
"YDR365C"	996.246713600524	-2.4384969828869	0.250219071528883	-9.74544813066105	1.92925761277041e-22	1.39704118305754e-21
